no,KEYID,Value,AREA_CLTUR_TRRSRT_NM,PBTRNSP_CL_NM,PBTRNSP_FCLTY_NM,BSTP_NO_NM,ENTRC_NM,PBTRNSP_FCLTY_ADDR,FCLTY_LA,FCLTY_LO,DSTNC_VALUE,OPN_DE
917,39,b,죽집에서 먹던 팥죽,시내버스,초량버스정류장,03-081,,부산광역시 동구 초량동 45-16,35.11966572,129.041537,2.361896,20231230
918,39,b,죽집에서 먹던 팥죽,시내버스,탑할인마트버스정류장,,,부산광역시 영도구 영선동2가 222-1,35.08675029,129.0434571,2.3619203,20231230
919,39,b,죽집에서 먹던 팥죽,시내버스,금호아파트버스정류장,,,부산광역시 서구 서대신동3가 36-73,35.11990453,129.01092,2.3728289,20231230
920,39,b,죽집에서 먹던 팥죽,시내버스,한성맨션버스정류장,04-059,,부산광역시 영도구 봉래동5가 3,35.0950301,129.0507567,2.3920825,20231230
921,39,b,죽집에서 먹던 팥죽,시내버스,영선위로터리버스정류장,04-028,,부산광역시 영도구 영선동3가 136-2,35.08552578,129.0423108,2.3996401,20231230
922,39,b,죽집에서 먹던 팥죽,시내버스,성모신협버스정류장,,,부산광역시 영도구 영선동3가 138-5,35.08574891,129.0426598,2.3998633,20231230
923,39,b,죽집에서 먹던 팥죽,시내버스,괴정초등학교버스정류장,10-045,,부산광역시 사하구 괴정동 230,35.10316562,128.9995328,2.4204869,20231230
924,39,b,죽집에서 먹던 팥죽,시내버스,영선위로터리버스정류장,04-030,,부산광역시 영도구 신선동3가 132,35.08529883,129.0428715,2.4509914,20231230
925,39,b,죽집에서 먹던 팥죽,시내버스,영선위로터리버스정류장,04-029,,부산광역시 영도구 영선동3가 105,35.08473613,129.042099,2.4581338,20231230
926,39,b,죽집에서 먹던 팥죽,시내버스,배수지버스정류장,,,부산광역시 영도구 신선동1가 210-27,35.08985733,129.0484297,2.4725686,20231230
927,39,b,죽집에서 먹던 팥죽,시내버스,SK주유소버스정류장,,,부산광역시 사하구 괴정동 286-9,35.10235497,128.9987374,2.4920579,20231230
928,39,b,죽집에서 먹던 팥죽,시내버스,감천사거리버스정류장,,,부산광역시 사하구 감천동 468-22,35.08786851,129.0052851,2.5036346,20231230
929,39,b,죽집에서 먹던 팥죽,시내버스,괴정초등학교버스정류장,10-033,,부산광역시 사하구 괴정동 286-9,35.1022577,128.9985467,2.5095323,20231230
930,39,b,죽집에서 먹던 팥죽,시내버스,감천우체국버스정류장,10-006,,부산광역시 사하구 감천동 468-1,35.08776166,129.0052641,2.5128514,20231230
931,39,b,죽집에서 먹던 팥죽,시내버스,괴정초교버스정류장,,,부산광역시 사하구 괴정동 285-12,35.10262584,128.9984513,2.5179763,20231230
932,39,b,죽집에서 먹던 팥죽,시내버스,봉래동버스정류장,,,부산광역시 영도구 봉래동5가 147-3,35.09309026,129.0515462,2.5411219,20231230
933,39,b,죽집에서 먹던 팥죽,시내버스,초량6동버스정류장,03-040,,부산광역시 동구 초량동 754-5,35.12428732,129.0348518,2.5420442,20231230
934,39,b,죽집에서 먹던 팥죽,시내버스,남성한빛가든버스정류장,10-004,,부산광역시 사하구 감천동 53-20,35.08440854,129.009012,2.5500787,20231230
935,39,b,죽집에서 먹던 팥죽,시내버스,괴정초교버스정류장,,,부산광역시 사하구 괴정동 282-3,35.10242359,128.9980298,2.5563661,20231230
936,39,b,죽집에서 먹던 팥죽,시내버스,민방위교육장버스정류장,,,부산광역시 서구 서대신동3가 31-273,35.12123387,129.0097127,2.5569442,20231230
937,39,b,죽집에서 먹던 팥죽,시내버스,암남동주민센터버스정류장,02-126,,부산광역시 서구 암남동 32509,35.07985738,129.0213297,2.5627988,20231230
938,39,b,죽집에서 먹던 팥죽,시내버스,알로이시오기념병원버스정류장,02-131,,부산광역시 서구 암남동 10-4,35.08218057,129.0128649,2.5682295,20231230
939,39,b,죽집에서 먹던 팥죽,시내버스,구성분도병원버스정류장,03-083,,부산광역시 동구 초량동 92-30,35.12252674,129.0403583,2.569111,20231230
940,39,b,죽집에서 먹던 팥죽,시내버스,암남동주민센터버스정류장,02-127,,부산광역시 서구 암남동 32629,35.07965334,129.0217035,2.5796302,20231230
941,39,b,죽집에서 먹던 팥죽,시내버스,남도여중버스정류장,04-041,,부산광역시 영도구 신선동2가 33725,35.08596252,129.0461903,2.5962192,20231230
942,39,b,죽집에서 먹던 팥죽,시내버스,영도EM연구센터버스정류장,04-051,,부산광역시 영도구 봉래동5가 36251,35.09383794,129.0527671,2.6105414,20231230
943,39,b,죽집에서 먹던 팥죽,시내버스,신익아파트버스정류장,02-125,,부산광역시 서구 암남동 180-1,35.07936154,129.0202902,2.6345785,20231230
944,39,b,죽집에서 먹던 팥죽,시내버스,부산보건고버스정류장,04-032,,부산광역시 영도구 영선동4가 186-68,35.08212123,129.0412426,2.6570198,20231230
945,39,s1,죽집에서 먹던 팥죽,지하철(1호선),초량역,,9번출구,부산광역시 동구 초량동 1170,35.12201801,129.0432529,2.6652013,20231230
946,39,b,죽집에서 먹던 팥죽,시내버스,감천초등학교버스정류장,10-002,,부산광역시 사하구 감천동 294-20,35.08267658,129.0092676,2.6918209,20231230
947,40,b,한국거래소 자본시장역사박물관,시내버스,못골4거리버스정류장,,,부산광역시 남구 대연동 1758-16,35.13513762,129.0869839,2.29894,20231230
948,40,b,한국거래소 자본시장역사박물관,시내버스,가야시장버스정류장,05-268,,부산광역시 부산진구 가야동 11-24,35.15621449,129.0435327,2.2994603,20231230
949,40,b,한국거래소 자본시장역사박물관,시내버스,남해지방해양경찰청버스정류장,03-115,,부산광역시 동구 좌천동 68-36,35.12763834,129.054923,2.3201434,20231230
950,40,b,한국거래소 자본시장역사박물관,시내버스,송공삼거리버스정류장,05-173,,부산광역시 부산진구 범전동 429,35.1673782,129.0661194,2.3225973,20231230
951,40,b,한국거래소 자본시장역사박물관,시내버스,녹동빌라버스정류장,,,부산광역시 부산진구 범전동 35-62,35.16761263,129.0639627,2.354831,20231230
952,40,b,한국거래소 자본시장역사박물관,시내버스,양지석유버스정류장,,,부산광역시 동구 수정동 451-13,35.13406997,129.0448522,2.3568979,20231230
953,40,b,한국거래소 자본시장역사박물관,시내버스,못골시장버스정류장,07-060,,부산광역시 남구 대연동 1756-27,35.13475423,129.0875848,2.3680248,20231230
954,40,b,한국거래소 자본시장역사박물관,시내버스,메리움웨딩타운버스정류장,,,부산광역시 부산진구 부암동 25324,35.16379433,129.0506111,2.3711188,20231230
955,40,b,한국거래소 자본시장역사박물관,시내버스,양지석유버스정류장,,,부산광역시 동구 수정동 452-4,35.13394596,129.04465,2.379878,20231230
956,40,b,한국거래소 자본시장역사박물관,시내버스,부암초등학교버스정류장,05-160,,부산광역시 부산진구 부암동 257,35.16355778,129.0498978,2.3886467,20231230
957,40,b,한국거래소 자본시장역사박물관,시내버스,수정성당버스정류장,,,부산광역시 동구 수정동 463-13,35.13220646,129.0459871,2.4055966,20231230
958,40,b,한국거래소 자본시장역사박물관,시내버스,진양교차로버스정류장,05-157,,부산광역시 부산진구 부암동 228-28,35.16258876,129.0481677,2.4061216,20231230
959,40,b,한국거래소 자본시장역사박물관,시내버스,영천슈퍼버스정류장,,,부산광역시 동구 수정동 493-33,35.13567597,129.0427179,2.4232963,20231230
960,40,b,한국거래소 자본시장역사박물관,시내버스,영천슈퍼버스정류장,,,부산광역시 동구 수정동 445-19,35.13555397,129.0427618,2.4266038,20231230
961,40,b,한국거래소 자본시장역사박물관,시내버스,우암동부산은행버스정류장,07-081,,부산광역시 남구 우암동 232,35.12507452,129.0717298,2.4406758,20231230
962,40,b,한국거래소 자본시장역사박물관,시내버스,대연교회버스정류장,07-022,,부산광역시 남구 대연동 295-5,35.13802341,129.0907701,2.4533757,20231230
963,40,b,한국거래소 자본시장역사박물관,시내버스,백계단버스정류장,,,부산광역시 남구 우암동 116-8,35.12659852,129.0776129,2.4568805,20231230
964,40,b,한국거래소 자본시장역사박물관,시내버스,수정초교버스정류장,,,부산광역시 동구 수정동 247-7,35.13053181,129.0470113,2.466858,20231230
965,40,b,한국거래소 자본시장역사박물관,시내버스,수정초등학교버스정류장,03-105,,부산광역시 동구 수정동 247-7,35.13064821,129.0468415,2.4683523,20231230
966,40,b,한국거래소 자본시장역사박물관,시내버스,진양교차로버스정류장,05-156,,부산광역시 부산진구 부암동 206-8,35.16230656,129.0466571,2.4776214,20231230
967,40,b,한국거래소 자본시장역사박물관,시내버스,동의과학대사거리버스정류장,,,부산광역시 부산진구 양정동 360-19,35.16854717,129.0704401,2.4876306,20231230
968,40,b,한국거래소 자본시장역사박물관,시내버스,동성하이타운버스정류장,,,부산광역시 남구 대연동 1204-145,35.13310247,129.087806,2.490115,20231230
969,40,s5,한국거래소 자본시장역사박물관,기차(철도),우암역,,,부산광역시 남구 우암동 184-360,35.12478266,129.0731478,2.5033836,20231230
970,40,b,한국거래소 자본시장역사박물관,시내버스,성지교회버스정류장,,,부산광역시 남구 우암동 163-9,35.12542171,129.0767489,2.5437131,20231230
971,40,b,한국거래소 자본시장역사박물관,시내버스,수성초등학교버스정류장,03-029,,부산광역시 동구 수정동 523-68,35.13385264,129.0425195,2.5450874,20231230
972,40,b,한국거래소 자본시장역사박물관,시내버스,동원빌라버스정류장,,,부산광역시 동구 수정동 515-3,35.13504284,129.0414304,2.5598802,20231230
973,40,s1,한국거래소 자본시장역사박물관,지하철(1호선),부산진역,,7번출구,부산광역시 동구 수정동 1170,35.12846231,129.0482911,2.5631839,20231230
974,40,b,한국거래소 자본시장역사박물관,시내버스,동원빌라버스정류장,,,부산광역시 동구 수정동 515-1,35.13508674,129.0412397,2.572528,20231230
975,40,b,한국거래소 자본시장역사박물관,시내버스,대연초등학교버스정류장,07-021,,부산광역시 남구 대연동 291-1,35.13649939,129.0914663,2.5802809,20231230
976,40,b,한국거래소 자본시장역사박물관,시내버스,성지공고버스정류장,,,부산광역시 남구 우암동 109-3,35.1270677,129.0814181,2.5822139,20231230
977,40,b,한국거래소 자본시장역사박물관,시내버스,부산진역버스정류장,03-111,,부산광역시 동구 수정동 1-10,35.12822013,129.0479745,2.6021927,20231230
978,40,b,한국거래소 자본시장역사박물관,시내버스,시민약국버스정류장,,,부산광역시 동구 수정동 256-1,35.12892011,129.0467767,2.6128933,20231230
979,40,b,한국거래소 자본시장역사박물관,시내버스,부산진역버스정류장,,,부산광역시 동구 수정동 1-214,35.12802751,129.0477933,2.6292119,20231230
980,40,b,한국거래소 자본시장역사박물관,시내버스,양성초등학교버스정류장,,,부산광역시 부산진구 양정동 458-8,35.17020847,129.0656488,2.6372513,20231230
981,40,b,한국거래소 자본시장역사박물관,시내버스,뉴서울아파트버스정류장,,,부산광역시 남구 우암동 20090,35.12527294,129.0795393,2.6674688,20231230
982,40,b,한국거래소 자본시장역사박물관,시내버스,부암교차로버스정류장,05-161,,부산광역시 부산진구 부암동 303-6,35.16678307,129.0501534,2.6699124,20231230
983,40,b,한국거래소 자본시장역사박물관,시내버스,물만골중간마을버스정류장,,,부산광역시 연제구 연산동 산181-1,35.16605408,129.0830363,2.6779622,20231230
